Sequência;Data oficial;Ofício (antigo);Título;Tipo;Órgão;Ofícios;Cidade;Situação;Criador
2070;31/01/2025;;Escola Mais Bonita 2025 - Janeiro;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Arapongas - PR;Atendida;Maria Fatima
2069;31/01/2025;;Escola Mais Bonita 2025 - Janeiro;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Arapongas - PR;Atendida;Maria Fatima
2068;31/01/2025;;Escola Mais Bonita 2025 - Janeiro;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Arapongas - PR;Atendida;Maria Fatima
2067;31/01/2025;;Escola Mais Bonita 2025 - Janeiro;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Arapongas - PR;Atendida;Maria Fatima
2066;31/01/2025;;Escola Mais Bonita 2025 - Janeiro;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Arapongas - PR;Atendida;Maria Fatima
2065;31/01/2025;;Escola Mais Bonita 2025 - Janeiro;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Arapongas - PR;Atendida;Maria Fatima
2064;31/01/2025;;Escola Mais Bonita 2025 - Janeiro;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Arapongas - PR;Atendida;Maria Fatima
2063;31/01/2025;;Escola Mais Bonita 2025 - Janeiro;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Arapongas - PR;Atendida;Maria Fatima
2062;31/01/2025;;Escola Mais Bonita 2025 - Janeiro;1º Setor;Fundepar - Instituto Paranaense de  Desenvolvimento Educacional;;Arapongas - PR;Atendida;Maria Fatima
2061;15/04/2025;;Kit Chromeboock - Headset;1º Setor;Secretaria de Estado da Educação - SEED;;Lidianópolis - PR;Priorizar;Maria Fatima
2060;16/12/2024;;Sugestão Prosseguimento do Programa Estadual do Autismo;1º Setor;Secretaria de Estado da Saúde - SESA;;Curitiba - PR;Priorizar;Karen Laurenti da Costa
2059;13/12/2024;;Materiais Esportivos - Outubro 2024;1º Setor;Secretaria de Estado do Esporte - SEES;;Rio Bom - PR;Atendido Marcar Entrega;Maria Fatima
2057;11/12/2024;;Materiais Esportivos - Outubro 2024;1º Setor;Secretaria de Estado do Esporte - SEES;;Nova Londrina - PR;Atendido Marcar Entrega;Maria Fatima
2056;15/06/2023;;Materiais Esportivos - Outubro 2024;1º Setor;Secretaria de Estado do Esporte - SEES;;Arapongas - PR;Atendido Marcar Entrega;Maria Fatima
2055;10/12/2024;;Pintura e Sinalização na Rodovia BR - 376, pista de Apucarana a Ponta Grossa;Infraestrutura e Logística;Secretaria de Estado de Infraestrutura e Logística - SEIL;;Apucarana - PR;Priorizar;Karen Laurenti da Costa
2054;09/12/2024;;Materiais Esportivos - Outubro 2024;1º Setor;Secretaria de Estado do Esporte - SEES;;Apucarana - PR;Atendido Marcar Entrega;Karen Laurenti da Costa
2053;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;;Em andamento;Karen Laurenti da Costa
2052;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Curitiba - PR;Em andamento;Karen Laurenti da Costa
2051;01/11/2023;;Salas Sensoriais  - CEDAE - Escola de Estimulação e Desenvolvimento;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Curitiba - PR;Em andamento;Maria Fatima
2049;01/11/2023;;Salas Sensoriais (01 Apae ????????);1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Curitiba - PR;Em andamento;Maria Fatima
2048;01/11/2023;;Salas Sensoriais (01 Apae ????????);1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Curitiba - PR;Em andamento;Maria Fatima
2046;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Laranjal - PR;Em andamento;Maria Fatima
2045;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Kaloré - PR;Em andamento;Maria Fatima
2044;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Vitorino - PR;Em andamento;Karen Laurenti da Costa
2043;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Vera Cruz do Oeste - PR;Em andamento;Karen Laurenti da Costa
2042;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Jussara - PR;Em andamento;Maria Fatima
2041;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Uraí - PR;Em andamento;Karen Laurenti da Costa
2038;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Juranda - PR;Em andamento;Karen Laurenti da Costa
2037;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Tuneiras do Oeste - PR;Em andamento;Karen Laurenti da Costa
2035;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Tomazina - PR;Em andamento;Karen Laurenti da Costa
2033;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Toledo - PR;Em andamento;Karen Laurenti da Costa
2032;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Tibagi - PR;Em andamento;Karen Laurenti da Costa
2029;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Telêmaco Borba - PR;Em andamento;Karen Laurenti da Costa
2027;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Tapira - PR;Em andamento;Karen Laurenti da Costa
2026;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Tapejara - PR;Em andamento;Karen Laurenti da Costa
2025;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Tamboara - PR;Em andamento;Karen Laurenti da Costa
2024;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Sulina - PR;Em andamento;Karen Laurenti da Costa
2023;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Siqueira Campos - PR;Em andamento;Karen Laurenti da Costa
2022;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Sertaneja - PR;Em andamento;Karen Laurenti da Costa
2021;01/11/2023;;Salas Sensoriais;Educação e Cultura;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Saudade do Iguaçu - PR;Em andamento;Karen Laurenti da Costa
2020;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Sarandi - PR;Em andamento;Karen Laurenti da Costa
2019;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Sapopema - PR;Em andamento;Karen Laurenti da Costa
2017;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;São Sebastião da Amoreira - PR;Em andamento;Karen Laurenti da Costa
2016;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;São Pedro do Ivaí - PR;Em andamento;Karen Laurenti da Costa
2015;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;São Pedro do Iguaçu - PR;Em andamento;Karen Laurenti da Costa
2014;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;São Mateus do Sul - PR;Arquivada;Karen Laurenti da Costa
2013;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;São José dos Pinhais - PR;Em andamento;Karen Laurenti da Costa
2011;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;São Jorge do Ivaí - PR;Em andamento;Karen Laurenti da Costa
2009;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;São João do Caiuá - PR;Em andamento;Karen Laurenti da Costa
2007;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;São Jerônimo da Serra - PR;Em andamento;Karen Laurenti da Costa
2006;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;São Carlos do Ivaí - PR;Em andamento;Karen Laurenti da Costa
2005;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Santo Inácio - PR;Em andamento;Karen Laurenti da Costa
2004;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Santo Antônio do Sudoeste - PR;Em andamento;Karen Laurenti da Costa
2002;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Santa Tereza do Oeste - PR;Em andamento;Karen Laurenti da Costa
2001;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Santa Mônica - PR;Em andamento;Karen Laurenti da Costa
2000;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Santa Mariana - PR;Em andamento;Karen Laurenti da Costa
1999;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Santa Maria do Oeste - PR;Em andamento;Karen Laurenti da Costa
1998;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Jataizinho - PR;Em andamento;Maria Fatima
1997;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Santa Izabel do Oeste - PR;Em andamento;Karen Laurenti da Costa
1996;01/11/2023;;Salas Sensoriais;Educação e Cultura;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Japurá - PR;Em andamento;Maria Fatima
1995;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Santa Isabel do Ivaí - PR;Em andamento;Karen Laurenti da Costa
1994;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Japira - PR;Em andamento;Karen Laurenti da Costa
1993;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Janiópolis - PR;Em andamento;Maria Fatima
1992;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Santa Cecília do Pavão - PR;Em andamento;Karen Laurenti da Costa
1991;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Jaguariaíva - PR;Em andamento;Maria Fatima
1987;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Sabáudia - PR;Em andamento;Karen Laurenti da Costa
1985;01/11/2023;;Salas Sensoriais;Educação e Cultura;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Jacarezinho - PR;Em andamento;Maria Fatima
1984;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Jaboti - PR;Em andamento;Maria Fatima
1983;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Joaquim Távora - PR;Em andamento;Maria Fatima
1982;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Itapejara d`Oeste - PR;Em andamento;Maria Fatima
1980;01/11/2023;;Salas Sensoriais;Educação e Cultura;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Ipiranga - PR;Em andamento;Maria Fatima
1979;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Rosário do Ivaí - PR;Em andamento;Karen Laurenti da Costa
1978;01/11/2023;;Salas Sensoriais;Educação e Cultura;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Rio Bonito do Iguaçu - PR;Em andamento;Karen Laurenti da Costa
1977;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Rio Bom - PR;Em andamento;Karen Laurenti da Costa
1976;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Ribeirão Claro - PR;Em andamento;Karen Laurenti da Costa
1973;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Renascença - PR;Em andamento;Karen Laurenti da Costa
1972;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Rebouças - PR;Em andamento;Karen Laurenti da Costa
1970;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Quitandinha - PR;Em andamento;Karen Laurenti da Costa
1968;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Ponta Grossa - PR;Em andamento;Maria Fatima
1967;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Quatiguá - PR;Em andamento;Karen Laurenti da Costa
1965;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Primeiro de Maio - PR;Em andamento;Karen Laurenti da Costa
1964;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Pranchita - PR;Em andamento;Karen Laurenti da Costa
1963;01/11/2023;;Salas Sensoriais;Educação e Cultura;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Prado Ferreira - PR;Em andamento;Karen Laurenti da Costa
1962;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Porto Amazonas - PR;Em andamento;Karen Laurenti da Costa
1961;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Porecatu - PR;Em andamento;Karen Laurenti da Costa
1959;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Planalto - PR;Em andamento;Karen Laurenti da Costa
1958;01/11/2023;;Salas Sensoriais;Educação e Cultura;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Planaltina do Paraná - PR;Em andamento;Karen Laurenti da Costa
1957;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Piraquara - PR;Em andamento;Karen Laurenti da Costa
1955;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Pinhão - PR;Em andamento;Karen Laurenti da Costa
1953;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Pinhal de São Bento - PR;Em andamento;Karen Laurenti da Costa
1952;01/11/2023;;Salas Sensoriais;Educação e Cultura;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Pinhais - PR;Em andamento;Karen Laurenti da Costa
1950;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Pérola d`Oeste - PR;Em andamento;Karen Laurenti da Costa
1948;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Paulo Frontin - PR;Em andamento;Karen Laurenti da Costa
1947;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Paula Freitas - PR;Em andamento;Karen Laurenti da Costa
1946;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Pato Branco - PR;Em andamento;Karen Laurenti da Costa
1944;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Paranacity - PR;Em andamento;Karen Laurenti da Costa
1943;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Palotina - PR;Em andamento;Karen Laurenti da Costa
1942;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Palmeira - PR;Em andamento;Karen Laurenti da Costa
1940;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Novo Itacolomi - PR;Em andamento;Karen Laurenti da Costa
1938;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Nova Santa Bárbara - PR;Em andamento;Karen Laurenti da Costa
1937;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Nova Prata do Iguaçu - PR;Em andamento;Karen Laurenti da Costa
1936;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Nova Esperança - PR;Em andamento;Karen Laurenti da Costa
1935;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Nova Cantu - PR;Em andamento;Karen Laurenti da Costa
1934;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Nova América da Colina - PR;Em andamento;Karen Laurenti da Costa
1933;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Moreira Sales - PR;Em andamento;Karen Laurenti da Costa
1932;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Medianeira - PR;Em andamento;Karen Laurenti da Costa
1929;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Marumbi - PR;Em andamento;Karen Laurenti da Costa
1928;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Marquinho - PR;Em andamento;Karen Laurenti da Costa
1927;01/11/2023;;Salas Sensoriais;1º Setor;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Mariópolis - PR;Em andamento;Karen Laurenti da Costa
1925;01/11/2023;;Salas Sensoriais;Educação e Cultura;Secretaria de Estado da Inovação, Modernização e Transformação Digital - SEIMT;;Marilândia do Sul - PR;Em andamento;Karen Laurenti da Costa
